ISO28178
FILE_DESCRIPTOR	"FOGRA55"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG"
CREATED	"May 2021"
TARGET_TYPE	"7C-ECG"
INSTRUMENTATION	"D50. 2 degree. geometry 45/0. no polarisation filter. white backing. according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"7C CMYKOGV reference data-set"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50; OBSERVER. 2 degree"
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"
LGOROWLENGTH	"0"
LGOMCCHANNEL01	"InkName = 'Cyan' LabFullToneColor = '62 -44 -50'"
LGOMCCHANNEL02	"InkName = 'Magenta' LabFullToneColor = '52 81 -7'"
LGOMCCHANNEL03	"InkName = 'Yellow' LabFullToneColor = '95 -6 95'"
LGOMCCHANNEL04	"InkName = 'Black' LabFullToneColor = '12 2 0'"
LGOMCCHANNEL05	"InkName = 'Orange' LabFullToneColor = '65 58 88'"
LGOMCCHANNEL06	"InkName = 'Green' LabFullToneColor = '60 -75 0'"
LGOMCCHANNEL07	"InkName = 'Violet' LabFullToneColor = '22 47 -56'"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID	PC7_1	PC7_2	PC7_3	PC7_4	PC7_5	PC7_6	PC7_7	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 4884
BEGIN_DATA
2894	100	0	0	40	40	70	0	26.43	-26.14	-11.03
2895	100	40	40	0	0	100	40	26.73	-24.99	-14.15
2896	100	0	0	40	70	40	0	22.69	-12.41	-1.76
2897	0	40	40	40	40	0	100	15.59	27.85	-3.4
2898	40	0	70	80	40	0	0	25.84	1.32	17.61
2899	40	0	100	40	100	0	40	29.83	25.56	34.37
2900	100	40	0	40	0	40	40	21.35	-5.43	-29.81
2901	40	100	0	0	0	70	40	18.99	19.58	-24.77
2902	40	70	0	80	0	70	0	15.68	-0.87	-6.61
2903	0	100	100	40	0	40	40	21.92	28.55	14.41
2904	40	40	40	40	0	0	0	44.79	3.14	1.87
2905	0	100	0	0	100	0	0	46.43	71.27	58.55
2906	40	20	20	0	0	0	0	69.39	-4.59	-10.4
2907	0	0	40	40	40	0	0	57.46	18.95	35.47
2908	0	0	0	80	0	0	40	26.33	6.15	-8.71
2909	100	85	85	0	0	0	0	26.35	-7.56	-5.24
2910	0	70	0	40	70	0	0	38.44	47.18	31
2911	0	70	40	0	70	0	0	52.1	64.98	53.49
2912	100	0	40	0	0	40	0	48.99	-59.45	-14.21
2913	70	0	70	80	0	100	0	20.08	-25.84	7.05
2914	100	0	0	80	0	0	100	11.62	11.88	-19.1
2915	0	0	100	0	0	0	100	25.48	25.53	10.88
2916	100	0	0	0	40	0	0	42.01	-21.53	-29.73
2917	0	0	0	0	0	47.5	0	77.83	-29.89	-3.46
2918	0	0	0	0	0	95	0	61.65	-69.89	-0.39
2919	0	0	0	0	0	30	0	84.12	-17.78	-4.4
2920	0	0	0	0	0	77.5	0	67.42	-53.4	-1.64
2921	0	0	0	0	0	10	0	91.38	-4.77	-5.47
2922	0	0	0	0	0	62.5	0	72.55	-41.11	-2.59
2923	0	0	0	0	0	2	0	94.28	0.25	-5.89
2924	0	100	40	80	100	0	0	22.13	24.39	22.39
2925	0	40	100	40	40	0	0	46.41	31.3	52.75
2926	40	0	0	100	0	0	0	14.54	-1.51	-2.6
2927	0	0	40	40	0	0	0	67.34	-2.97	20.7
2928	100	0	100	0	0	0	100	17.63	-0.11	-12.75
2929	100	70	40	40	0	0	0	24.32	-6.31	-19.35
2930	100	0	0	0	0	0	40	40	-8.63	-54.86
2931	100	40	0	100	0	0	100	10.23	7.28	-3.08
2932	70	0	0	80	0	0	70	15.03	7.51	-17.72
2933	0	100	0	80	0	0	70	13.68	17.43	-4.63
2934	30	30	85	0	0	0	0	65.13	1.44	47.24
2935	85	70	100	0	0	0	0	32.65	-9.17	10.53
2936	0	100	40	0	40	0	0	47.25	71.63	35.42
2937	0	100	0	0	100	0	0	46.43	71.27	58.55
2938	0	100	0	0	100	0	0	46.43	71.27	58.55
2939	40	0	20	0	0	40	0	67.23	-37.1	-4.67
2940	2	1.49	1.49	0	0	0	0	93.24	1.49	-5.93
2941	0	0	0	40	100	40	70	19.88	19.23	16.29
2942	0	0	0	0	70	40	70	28.15	23.26	9.21
2943	0	70	0	0	40	0	70	29.36	44.67	-1.98
2944	0	0	100	0	40	0	40	55.68	26.49	62.7
2945	30	20	20	80	0	0	0	29.32	-0.84	-1.83
2946	0	0	40	40	70	70	0	34.35	3.26	29.88
2947	40	70	20	20	0	0	0	42.34	26.28	-12.3
2948	20	70	70	20	0	0	0	45.67	32.09	23.49
2949	100	40	0	0	0	40	0	39.9	-26.46	-39.42
2950	20	0	0	0	0	70	0	65.49	-49.38	-8.19
2951	40	40	40	20	0	0	0	52.68	4.35	1.85
2952	40	20	70	40	0	0	0	48.93	-8.59	23.01
2953	100	0	0	40	0	40	100	14.72	15.11	-35.26
2954	40	0	20	0	0	70	0	59.95	-53.68	-2.26
2955	0	3	0	0	0	0	0	93.41	3.64	-6.37
2956	20	0	0	0	0	40	0	74.57	-29.42	-11.37
2957	0	70	0	80	70	0	100	12.25	13.65	3.79
2958	55	44.74	44.74	0	0	0	0	52.77	0.58	-2.76
2959	6	4.47	4.47	0	0	0	0	90.14	1.57	-5.65
2960	0	0	0	20	70	100	0	31.22	-15.89	16.99
2961	70	20	0	80	0	0	0	24.23	-5.65	-14.47
2962	0	0	40	0	70	70	0	46.8	6.09	41.47
2963	40	100	0	0	100	0	0	35.35	51.88	37.21
2964	100	20	20	40	0	0	0	35.84	-25.12	-27.85
2965	100	40	0	20	0	0	0	38.05	-13.31	-44.04
2966	0	0	70	80	100	70	0	19.71	3.88	17.49
2967	0	100	0	80	100	0	40	17.45	19.02	12.83
2968	0	0	0	40	70	40	40	29.29	16.75	15.53
2969	100	0	0	20	0	70	0	42.21	-48.01	-27.18
2970	0	100	0	0	100	0	0	46.43	71.27	58.55
2971	0	100	0	0	100	0	0	46.43	71.27	58.55
2972	40	0	70	0	40	0	40	44.3	11.57	27.54
2973	0	40	70	0	0	0	40	51.44	26.13	26.28
2974	100	70	0	0	0	100	0	26.52	-21.5	-29.6
2975	0	70	70	0	0	0	100	21.46	37.44	-1.67
2976	0	40	40	40	0	0	100	16.48	26.21	-15.23
2977	40	0	0	0	40	40	70	26.48	9.86	-17.25
2978	0	70	0	40	0	70	40	21.38	8.33	-12.74
2979	100	40	0	40	40	0	0	25.52	-5.39	-18.34
2980	40	0	0	40	70	70	0	27.92	-3.79	11.4
2981	40	40	0	60	0	0	0	37.05	5.92	-14.19
2982	0	0	70	0	40	70	70	27.55	2.52	15.58
2983	70	0	70	0	0	40	70	27.41	-13.98	-6.96
2984	100	40	100	0	0	0	100	15.32	6.08	-12.56
2985	100	70	0	0	70	0	0	23.27	8.33	-6.82
2986	100	0	0	40	40	40	0	28.56	-22.64	-14.25
2987	0	100	0	60	0	0	0	27.25	42.69	-3.97
2988	70	40	100	0	0	0	70	24.33	3.87	2.6
2989	0	70	0	0	100	40	0	38.39	49.04	44.83
2990	70	0	100	0	0	0	100	19.24	6.51	-7.3
2991	0	40	100	0	0	0	70	36.42	28.32	28.29
2992	20	40	70	60	0	0	0	37.93	6.17	20.61
2993	0	40	40	0	0	100	100	15.05	5.42	-14.63
2994	100	0	40	0	0	0	70	26.77	-2.57	-35.71
2995	70	0	40	0	70	0	40	30.8	11.88	11.73
2996	70	70	0	0	70	40	0	25.13	15.13	2.8
2997	70	40	0	0	0	40	0	45.65	-18.91	-31.49
2998	100	70	20	60	0	0	0	20.49	-1.37	-20.68
2999	70	100	0	40	0	40	0	19.46	14.87	-23.75
3000	40	100	0	60	0	0	0	22.3	31.03	-13.17
3001	0	40	100	60	0	0	0	40.03	11.41	39.02
3002	40	70	70	0	0	100	0	28.69	-26.68	5.06
3003	0	100	0	0	100	0	0	46.43	71.27	58.55
3004	0	100	0	0	100	0	0	46.43	71.27	58.55
3005	40	0	0	0	100	40	70	20.89	18.84	14.56
3006	70	40	0	0	40	0	100	15.26	24.64	-28.24
3007	70	0	0	80	70	40	0	17.95	-3.43	6.08
3008	0	40	100	0	70	0	40	43.95	47.47	53.84
3009	70	0	70	0	100	0	40	28.44	18.76	27.37
3010	100	40	0	0	100	0	100	12.38	11.96	-2.89
3011	0	0	70	40	0	70	100	15.35	4.51	-3.19
3012	0	0	40	0	70	70	100	16.44	14.85	4.72
3013	70	100	0	0	40	70	0	19.46	10.69	-13.74
3014	0	0	70	80	0	0	40	24.8	2.53	10.91
3015	0	40	100	40	0	40	40	32.57	6.05	28.78
3016	70	0	70	0	40	100	0	35.79	-44.63	18.12
3017	40	0	40	0	100	70	0	33.37	10.19	36.05
3018	0	0	0	0	0	0	55	56.35	17.85	-27.75
3019	0	0	0	0	0	0	85	34.17	32.71	-44.07
3020	0	0	0	0	0	0	40	67.02	12.75	-21.25
3021	0	0	0	0	0	0	70	45.48	24.05	-35.08
3022	0	0	0	0	0	0	0.8	94.58	1.67	-6.23
3023	0	0	100	0	85	0	0	68.23	49.61	94.85
3024	100	70	0	0	0	70	40	21.45	-0.85	-33.3
3025	100	40	0	0	40	70	0	27.61	-21.55	-17.88
3026	0	40	40	0	0	70	100	16.34	14.33	-17.01
3027	0	70	40	80	0	70	0	17.05	0.53	2.2
3028	40	0	100	0	0	70	70	28.54	-19.06	13.23
3029	0	70	0	40	0	100	70	14.24	4.6	-13.34
3030	40	40	0	40	0	100	100	12.58	6.88	-16.26
3031	40	100	100	0	0	40	100	16.62	19.37	0
3032	70	0	40	0	0	100	40	33.99	-42.02	-8.15
3033	70	40	0	80	0	70	0	17.79	-10.02	-8.73
3034	0	70	100	80	0	40	0	19.7	5.86	12.64
3035	40	100	40	40	0	40	100	13.65	13.31	-7.14
3036	0	100	0	0	100	0	0	46.43	71.27	58.55
3037	0	0	100	0	100	0	0	66.72	53.65	96.17
3038	100	0	0	40	0	0	100	15.07	23.77	-43.88
3039	100	70	0	80	0	0	0	15.78	2.53	-16.01
3040	0	0	40	40	100	0	0	48.26	40.98	64.6
3041	0	100	0	0	0	0	40	35.49	61.14	-12.6
3042	0	0	0	0	40	100	0	45.33	-43.3	9.16
3043	0	40	40	80	40	0	0	26.77	15.57	16.05
3044	70	100	40	40	0	0	0	22.53	21.11	-12.82
3045	10	55	85	0	0	0	0	61.35	30.72	48.05
3046	0	0	40	0	100	0	0	65.62	56.35	91.65
3047	0	0	0	0	100	100	0	29.92	0.37	32.36
3048	100	40	40	40	0	0	0	30.74	-21.21	-18.24
3049	0	0	0	0	0	0	100	22	47	-56
3050	0	0	0	0	0	0	40	67.02	12.75	-21.25
3051	0	0	0	0	0	0	85	34.17	32.71	-44.07
3052	0	0	0	0	0	0	20	81.06	6.88	-13.39
3053	0	0	0	0	0	0	70	45.48	24.05	-35.08
3054	0	0	0	0	0	0	5	91.53	2.84	-7.84
3055	0	0	0	0	0	0	55	56.35	17.85	-27.75
3056	0	0	0	100	0	0	100	10.84	8.87	-2.84
3057	70	0	0	40	0	0	0	49.03	-18.54	-28.83
3058	10	85	85	0	0	0	0	49.1	55.31	37.09
3059	100	40	40	80	0	0	0	18.18	-9.24	-8.2
3060	70	0	40	80	0	70	0	21.54	-22.08	0.41
3061	100	0	0	100	0	0	100	10.4	7.13	-4.46
3062	0	70	100	40	0	0	0	41.55	33.6	39.83
3063	100	0	0	40	0	70	0	35.6	-40.42	-22.74
3064	0	100	100	40	40	0	0	34.67	49.78	36.45
3065	40	40	0	100	0	0	100	10.45	8.11	-2.11
3066	100	70	100	40	0	0	0	23.06	-14.02	3.66
3067	100	100	0	100	0	0	40	11.28	6.15	-1.05
3068	70	0	100	40	0	70	0	36.68	-47.4	23.63
3069	0	0	100	0	100	0	0	66.72	53.65	96.17
3070	0	0	100	0	100	0	0	66.72	53.65	96.17
3071	40	0	0	40	0	70	70	22.06	-3.25	-22.35
3072	0	0	70	0	100	40	0	52.82	35.67	71.06
3073	20	40	0	0	0	0	100	19.4	41.95	-46.61
3074	70	0	0	20	0	0	40	40.89	-3.27	-39.96
3075	0	0	0	0	100	40	40	36.43	32.31	41.61
3076	20	100	0	0	0	0	70	24.16	45.77	-24.04
3077	20	70	40	80	0	0	0	22.17	13.54	3.53
3078	0	20	0	40	0	0	100	16.5	31.93	-35.21
3079	70	0	0	20	0	0	70	28.46	12.97	-45.49
3080	40	40	40	40	0	0	40	33.02	12.8	-4.6
3081	0	0	40	40	0	0	100	17.51	24.82	-21.09
3082	0	20	70	20	0	0	0	70.31	7.5	45.34
3083	40	0	0	80	0	70	40	18.19	-6.54	-7.67
3084	0	0	40	40	0	40	40	39.86	-9.09	5.02
3085	40	40	0	0	100	0	0	43.03	45.51	48.83
3086	70	0	0	80	0	40	40	17.96	-3.84	-12.31
3087	0	0	0	40	100	70	70	16.64	12.03	11.22
3088	20	70	100	40	0	0	0	37.96	25.36	33.13
3089	0	0	1.2	0	0	0	0	94.91	1.33	-4.83
3090	50	40	40	0	0	0	0	56.51	0.52	-2.88
3091	4	2.98	2.98	0	0	0	0	91.7	1.56	-5.75
3092	0	100	100	20	0	0	0	41.18	59.22	38.07
3093	20	0	0	0	0	100	40	40.16	-43.36	-14.8
3094	40	0	0	0	100	40	0	39.46	24.63	42.69
3095	55	47.5	47.5	0	0	0	0	51.59	2.19	-1.29
3096	0	0	0	80	70	100	70	12.01	3.27	2.67
3097	100	0	0	0	0	40	40	36.91	-19.79	-43.16
3098	0	0	40	40	40	100	0	33.58	-30.29	19.06
3099	20	0	20	20	0	0	0	74.68	-8.04	1.44
3100	100	20	70	40	0	0	0	33.71	-36.24	-1
3101	100	20	100	40	0	0	0	32.7	-39.49	12.87
3102	0	0	100	0	100	0	0	66.72	53.65	96.17
3103	0	0	100	0	100	0	0	66.72	53.65	96.17
3104	70	0	0	0	70	40	40	25.99	3.84	-1.83
3105	0	40	40	0	40	70	0	42.99	2.56	22.84
3106	0	40	70	0	70	0	40	43.69	47.51	47.38
3107	70	40	0	0	0	70	70	21.65	3.01	-33.41
3108	0	40	20	60	0	0	0	42.94	14.05	2.55
3109	70	40	0	0	100	0	0	32.37	28.21	28.04
3110	0	40	40	0	0	0	70	36.43	30.77	-8.3
3111	40	100	70	0	0	40	0	29.34	29.82	4.49
3112	70	0	0	0	40	0	0	52.3	-4.39	-15.32
3113	70	0	100	0	40	0	0	49.24	-12.01	44.25
3114	100	0	40	40	40	0	0	30.34	-21.75	-3.95
3115	0	0	40	0	70	0	70	36.34	36.35	27.25
3116	70	40	0	0	70	0	40	26.12	20.09	-0.82
3117	70	0	100	0	0	0	70	29.82	-9.05	7.59
3118	70	20	70	60	0	0	0	32.21	-17.35	8.27
3119	70	100	40	0	0	0	70	17.96	26.2	-22.26
3120	70	40	100	0	0	70	0	38.22	-41.32	20.57
3121	40	0	40	0	100	100	0	27.02	-4.62	26.67
3122	40	70	100	60	0	0	0	27.21	12.41	19.44
3123	0	40	40	40	0	0	70	26.58	22.24	-6.31
3124	0	70	70	40	0	40	0	34.18	16.61	18.65
3125	70	40	0	60	0	0	0	31.15	-1.9	-21.87
3126	40	40	40	0	0	0	70	29.85	20.44	-18.87
3127	100	70	100	60	0	0	0	19.37	-10.23	3.34
3128	100	100	40	0	40	0	0	22.09	10.71	-10.53
3129	100	100	100	40	40	0	0	17.87	3.7	4.72
3130	70	70	100	0	0	0	40	26.93	9.57	7.07
3131	0	70	70	0	70	70	0	32.18	28.26	32.14
3132	0	40	70	60	0	0	0	41.1	11.85	25.54
3133	70	0	70	100	0	0	0	13.76	-5.89	1.98
3134	40	40	40	60	0	0	0	35.64	2.14	1.88
3135	0	0	100	0	100	0	0	66.72	53.65	96.17
3136	0	0	100	0	100	0	0	66.72	53.65	96.17
3137	0	40	0	40	70	100	0	21.04	-4.83	9.79
3138	100	40	40	40	40	100	0	22.93	-20.82	3.57
3139	40	100	0	0	70	0	40	26.89	41.54	12.76
3140	0	100	40	0	40	40	40	27.69	47.51	14.18
3141	0	0	40	40	40	100	100	13.44	4.89	-2.54
3142	0	70	70	0	100	0	40	38.3	55.45	47.42
3143	0	40	0	0	100	40	70	23.61	30.75	21.41
3144	70	100	0	0	40	40	0	23.03	20.95	-12.79
3145	0	40	0	80	40	100	0	15.54	-7.62	2.77
3146	40	0	0	80	70	0	100	11.58	9.75	0.32
3147	0	100	0	80	0	40	0	16.31	16.6	-2.82
3148	100	0	0	80	40	70	0	16.77	-11.99	-2.88
3149	0	100	40	40	0	40	40	21.41	30.24	1.36
3150	0	0	0	100	0	0	0	16	0.07	-0.33
3151	0	0	0	50	0	0	0	62.72	0.33	-4.42
3152	0	0	0	85	0	0	0	32.37	-0.03	-2.02
3153	0	0	0	30	0	0	0	76.38	0.72	-5.26
3154	0	0	0	70	0	0	0	46.75	0.02	-3.26
3155	40	0	40	80	40	0	0	26.1	1.94	11.41
3156	0	40	0	0	100	70	40	24.8	23.49	22.91
3157	0	100	100	40	40	0	100	17.3	26.7	10.42
3158	100	0	0	0	40	40	70	20.17	2.03	-27.98
3159	70	0	40	80	0	0	70	14.47	4.07	-8.94
3160	100	0	40	0	40	100	40	27.98	-29.64	0
3161	40	0	0	0	100	40	100	14.91	16.56	5.83
3162	0	40	0	80	0	70	100	10.98	8.69	-6.89
3163	0	70	0	0	70	100	40	17.45	8.14	3.53
3164	70	0	70	80	0	0	70	14.3	1.95	-2.45
3165	100	40	40	0	100	0	100	12.82	12.15	0.04
3166	0	40	100	80	0	40	0	23.81	-2.89	18.11
3167	40	0	0	40	100	0	70	19.78	19.91	14.22
3168	0	0	100	0	100	0	0	66.72	53.65	96.17
3169	0	0	100	0	0	100	0	59.39	-70.17	54.93
3170	0	40	0	40	0	0	0	55.49	19.69	-7.37
3171	70	70	0	0	0	0	40	29.23	22.98	-39.74
3172	40	70	0	80	0	0	70	13.48	12.6	-9.54
3173	70	0	70	0	0	100	0	47.14	-72.33	16.74
3174	55	10	10	0	0	0	0	68.28	-14.71	-24.86
3175	100	100	0	0	0	0	70	16.3	26.07	-42.29
3176	0	40	0	40	0	0	100	16.06	31.16	-30.51
3177	10	85	30	0	0	0	0	49.94	58.13	4.08
3178	10	55	30	0	0	0	0	63.56	32.72	6.14
3179	0	0	0	0	100	0	100	21.89	33.94	18.52
3180	85	85	55	0	0	0	0	29.38	7.83	-16.08
3181	0	0	0	0	0	0	47.5	61.74	15.28	-24.47
3182	0	0	0	0	0	0	95	26.32	41.93	-51.76
3183	0	0	0	0	0	0	30	74.11	9.78	-17.28
3184	0	0	0	0	0	0	77.5	40.01	28.24	-39.43
3185	0	0	0	0	0	0	10	88.07	4.18	-9.67
3186	0	0	0	0	0	0	62.5	51.02	20.89	-31.35
3187	0	0	0	0	0	0	2	93.61	2.04	-6.74
3188	100	40	0	100	0	0	40	11.48	4.28	-3.63
3189	100	0	0	80	0	100	0	19.3	-21.56	-8.67
3190	10	30	55	0	0	0	0	73.71	12.39	30.21
3191	40	100	0	40	0	0	100	13.56	24.45	-21.46
3192	70	0	40	80	0	0	0	25.38	-14.08	-3.15
3193	100	0	70	40	0	100	0	31.64	-51.81	6.82
3194	85	10	85	0	0	0	0	51.56	-47.6	19.05
3195	40	100	0	0	0	0	0	37.42	55.26	-24.12
3196	70	0	40	40	0	40	0	41.61	-36.77	-2.63
3197	40	40	0	100	0	0	0	13.68	2.52	-0.91
3198	70	20	100	0	0	0	0	53.43	-30.88	36.45
3199	0	0	70	80	0	40	0	30.11	-13.24	18.06
3200	0	0	100	0	0	0	40	63.39	4.9	61.56
3201	0	0	100	0	0	100	0	59.39	-70.17	54.93
3202	0	0	100	0	0	100	0	59.39	-70.17	54.93
3203	0	0	0	0	100	40	70	26.32	27.74	25.81
3204	0	70	20	0	100	0	0	50.66	68.17	66.58
3205	20	0	0	0	0	40	100	19.25	28.16	-46.95
3206	0	0	70	20	0	100	0	51.49	-63.82	34.4
3207	0	0	40	0	40	0	100	22.66	33.95	-7.45
3208	40	40	40	0	40	40	40	34.96	11.28	9.03
3209	70	20	40	20	0	0	0	49.69	-20.75	-8.84
3210	0	100	20	20	0	0	0	41.41	63.64	2.97
3211	0	70	0	20	100	0	0	44	59.19	55.43
3212	0	0	40	80	100	100	0	16	-2.67	12.23
3213	20	20	20	20	0	0	0	67.1	2.82	-1.15
3214	0	0	0	20	40	100	0	39.31	-37.61	8.16
3215	0	0	40	0	40	40	40	45.82	9.19	21.25
3216	70	0	0	40	0	100	70	19.27	-7.13	-21.47
3217	0	70	20	20	0	0	0	51.91	43.69	2.07
3218	20	0	0	40	0	0	0	63.98	-4.58	-11.33
3219	0	0	3	0	0	0	0	94.79	1.08	-3.2
3220	0	100	0	0	40	0	70	26.85	48.42	2.85
3221	0	20	40	0	100	0	0	61.06	59.75	84.37
3222	0	0	70	0	100	100	0	34.76	0.42	42.26
3223	40	0	0	40	0	40	100	15.03	18.28	-33.02
3224	0	0	0	40	40	70	70	20.04	4.14	-5.44
3225	0	0	0	40	70	100	40	19.52	-4.37	6.81
3226	70	100	40	20	0	0	0	25.99	26.13	-15.96
3227	0	20	0	0	100	0	0	60.58	61.08	81
3228	70	70	20	80	0	0	0	18.01	5.11	-7.87
3229	40	40	0	40	40	0	40	29.76	21.28	-4.57
3230	40	70	40	20	0	0	0	41.62	24.36	-1.86
3231	100	20	40	40	0	0	0	34.93	-30.04	-17.54
3232	0	40	40	0	40	0	40	46.42	40.34	23.18
3233	20	70	20	80	0	0	0	22.45	14.61	-0.83
3234	0	0	100	0	0	100	0	59.39	-70.17	54.93
3235	0	0	100	0	0	100	0	59.39	-70.17	54.93
3236	0	0	40	0	40	70	70	27.03	2.9	4.94
3237	70	0	0	40	40	0	70	19.74	10.83	-19.05
3238	0	70	0	0	0	40	0	48.51	27.61	-11.35
3239	70	0	0	0	100	0	100	14.77	16.98	1.96
3240	40	0	70	40	100	0	0	37.82	26	46.8
3241	70	0	0	0	40	100	0	36.13	-42.69	-7.25
3242	0	100	0	0	40	40	40	26.56	41.72	3.74
3243	0	0	100	40	0	40	40	38.83	-10.86	34.16
3244	40	0	100	0	40	0	100	20.83	21.05	9.8
3245	100	0	0	0	40	0	70	21.76	9.39	-35.23
3246	40	40	0	0	100	40	0	33.52	29.81	33.74
3247	20	40	0	60	0	0	0	40.52	10.46	-9.77
3248	40	40	40	40	0	100	0	29.15	-33.86	4
3249	40	0	70	40	0	0	40	37.97	-6.16	11.78
3250	0	100	0	40	0	70	0	20.96	22.69	-11.98
3251	70	0	40	0	40	0	70	25.44	9.33	-11.44
3252	70	40	40	60	0	0	0	29.67	-6.99	-6.41
3253	20	100	0	60	0	0	0	24.71	36.96	-8.33
3254	40	100	100	40	40	0	0	27.41	36.71	24.12
3255	0	100	100	60	0	0	0	27.15	36.14	22.32
3256	70	100	0	0	0	70	0	22.16	10.23	-31.51
3257	70	0	0	40	40	0	40	27.46	3.96	-14.78
3258	100	0	0	0	70	40	0	29.21	-16.7	-5.9
3259	40	70	0	0	0	70	70	18.89	12.56	-27.4
3260	0	0	100	40	40	0	40	40.29	18.95	42.92
3261	40	40	70	0	0	70	0	44.24	-31.79	17.96
3262	0	70	100	40	0	70	0	28.56	2.03	21.73
3263	40	40	0	0	70	0	70	24.49	30.03	2.79
3264	0	40	70	40	0	70	0	37.62	-17.1	21.89
3265	20	20	40	60	0	0	0	43.81	-0.1	8.37
3266	100	40	40	40	0	40	0	28.07	-22.7	-11.92
3267	0	0	100	0	0	100	0	59.39	-70.17	54.93
3268	0	0	100	0	0	100	0	59.39	-70.17	54.93
3269	40	40	0	80	0	70	0	19.43	-9.29	-5.96
3270	40	70	0	0	70	0	100	16.87	28.26	-1.54
3271	0	40	0	80	70	100	0	14.38	-3.58	6.46
3272	70	0	0	80	100	0	0	19.13	3.7	14.97
3273	100	0	100	0	0	100	40	30.48	-46.16	8.19
3274	100	40	0	0	100	40	40	14.58	5.13	-0.74
3275	40	40	0	40	100	100	0	15.41	2.95	9.12
3276	0	100	40	40	40	40	40	20.03	32.61	9.09
3277	100	40	0	0	40	100	40	23.07	-14.48	-12.68
3278	100	40	0	0	40	40	100	14.23	19.81	-26.14
3279	0	40	0	80	0	40	40	18.64	4.64	-6.03
3280	0	40	100	0	70	40	0	47.53	35.11	58.51
3281	0	70	100	0	0	70	40	28.2	9.34	18.72
3282	0	0	0	60	0	0	0	55.1	0.16	-3.9
3283	0	0	0	90	0	0	0	27.03	0	-1.47
3284	0	0	0	40	0	0	0	69.76	0.49	-4.89
3285	0	0	0	80	0	0	0	37.53	-0.06	-2.55
3286	0	0	0	0.8	0	0	0	94.62	1.48	-5.99
3287	0	70	0	80	0	40	40	15.89	9.71	-5.02
3288	0	85	0	0	0	0	100	19.62	43.07	-28.84
3289	100	0	40	40	0	40	100	14.33	11.88	-22.19
3290	0	0	40	80	0	70	40	19.72	-8.14	2.48
3291	40	0	70	80	0	0	100	12.09	8.56	-3.04
3292	100	0	70	0	40	70	0	33.95	-43.87	11.02
3293	100	0	40	40	0	40	40	25.7	-21.32	-16.21
3294	70	0	40	80	100	0	0	19.35	3.6	16.39
3295	70	0	100	0	0	40	40	38.01	-34.19	20.19
3296	0	100	100	0	0	100	40	17.25	9.99	3.8
3297	40	40	100	40	0	40	40	27.67	-1.47	20.21
3298	100	40	0	40	0	100	40	20.76	-12.74	-17.86
3299	100	0	100	40	100	40	0	19.95	-8.19	15.45
3300	0	0	100	0	0	100	0	59.39	-70.17	54.93
3301	100	0	0	0	0	100	0	45.69	-61.51	-24.28
3302	40	0	0	0	100	0	0	49.91	40.11	59
3303	100	40	100	100	0	0	0	12.8	-3.87	3.65
3304	55	40	40	0	0	0	0	54.78	-2.19	-5.29
3305	0	40	0	0	0	0	70	36.94	35.57	-30.89
3306	0	100	100	0	70	0	0	46.96	70.8	60.25
3307	40	100	0	40	0	0	0	27.63	40.22	-17.89
3308	40	0	70	80	0	0	0	29.2	-10.17	13.43
3309	70	0	70	0	0	70	0	50.77	-63.2	17.47
3310	0	70	40	40	100	0	0	37.52	49.11	47.15
3311	0	0	0	0	0	100	100	17.58	6.51	-31.11
3312	40	55	30	0	0	0	0	54.1	17.91	-7.03
3313	100	100	100	0	0	0	0	23.26	-1.43	-1.68
3314	40	40	40	0	0	0	0	59.91	5.85	1.88
3315	85	85	85	0	0	0	0	28.57	3.54	-0.47
3316	30	30	30	0	0	0	0	68.15	4.96	0.52
3317	70	70	70	0	0	0	0	37.56	6.18	2.28
3318	20	20	20	0	0	0	0	76.83	3.86	-1.11
3319	55	55	55	0	0	0	0	48.34	6.63	2.83
3320	10	10	10	0	0	0	0	85.77	2.67	-3.57
3321	30	85	10	0	0	0	0	44.82	49.56	-15.64
3322	55	55	10	0	0	0	0	50.41	13.17	-26.36
3323	70	0	40	80	0	40	0	23.13	-18.95	-1
3324	0	0	70	0	70	0	0	70.54	44.01	81.92
3325	70	0	0	80	0	0	100	11.77	12.79	-18.46
3326	0	70	100	40	100	0	0	37.83	48.81	48.91
3327	0	0	100	0	100	100	100	16.39	9.79	12.8
3328	70	70	0	80	0	0	70	12.64	10.41	-11.4
3329	100	40	0	40	0	0	100	13.53	21.69	-36.77
3330	0	100	0	100	40	0	0	15.86	7.11	9.05
3331	100	40	0	80	0	0	70	12.68	8.03	-15.77
3332	100	100	100	100	0	0	0	12.71	0.53	4.89
3333	100	0	0	0	0	100	0	45.69	-61.51	-24.28
3334	100	0	0	0	0	100	0	45.69	-61.51	-24.28
3335	0	0	70	40	70	40	0	41.84	16.12	44.93
3336	85	70	70	20	0	0	0	29.72	-5.28	-3.91
